id;lat;lon;z;weight;panoid;type;typename;plat;plon;pz;azimuth
7685749;55.753039;37.601437;160.653015;92.4532;7500565;109;Подземный пешеходный переход;55.7528;37.6007;159.467819213867;91
7685750;55.757426;37.602521;169.501282;92.4286;7499356;25;Остановка и стоянка запрещена;55.7575;37.6025;168.594497680664;192
7685751;55.740281;37.597071;107.553123;92.4258;7498455;34;Пешеходный переход наземный;55.7403;37.5971;106.920295715332;239
7685752;55.743867;37.591246;155.993439;92.4253;7498847;25;Остановка и стоянка запрещена;55.7439;37.5911;155.799591064453;96
7685753;55.738428;37.599045;146.323944;92.3104;7497855;38;Главная дорога;55.7385;37.599;144.565444946289;112
7685754;55.743118;37.601082;154.232773;92.2424;7497779;34;Пешеходный переход наземный;55.7431;37.601;152.867752075195;113
7685755;55.755835;37.605051;160.542221;92.2225;7499943;44;Парковка;55.7558;37.6045;160.492660522461;95
7685756;55.740568;37.599494;147.031647;92.1473;7497886;73;Движение направо или налево;55.7403;37.5992;147.476409912109;39
7685757;55.764593;37.604954;181.53949;92.1318;7496700;31;Одностороннее движение;55.765;37.6048;178.87776184082;248
7685758;55.757356;37.598859;169.967972;92.0617;7499109;38;Главная дорога;55.7571;37.599;166.308013916016;326
7685759;55.753952;37.605927;158.74321;92.0199;7499743;16;Кирпич;55.754;37.606;158.620559692383;204
7685760;55.743982;37.590224;156.840042;91.8988;7498851;44;Парковка;55.744;37.5905;155.98974609375;208
7685761;55.764721;37.60479;179.108047;91.8772;7497062;34;Пешеходный переход наземный;55.7648;37.6054;179.261657714844;237
7685762;55.755415;37.60935;157.79921;91.8486;7499682;38;Главная дорога;55.7556;37.609;155.030838012695;108
7685763;55.757695;37.598941;167.501022;91.8167;7499831;44;Парковка;55.7575;37.5989;166.619430541992;44
7685764;55.750906;37.600745;156.74118;91.7767;7499037;51;Движение прямо или направо;55.7507;37.6008;155.727157592773;10
7685765;55.743014;37.590362;131.830963;91.6957;7498504;25;Остановка и стоянка запрещена;55.7429;37.5906;130.269805908203;285
7685766;55.753423;37.605783;159.124985;91.5817;7499734;20;Ограничение скорости 40;55.7532;37.6056;159.22412109375;23
7685767;55.742299;37.600117;150.048721;91.5698;7497700;55;Дорожные работы;55.7424;37.5996;150.720336914063;114
7685768;55.761206;37.607828;174.766739;91.4843;7499287;25;Остановка и стоянка запрещена;55.7613;37.6077;173.888214111328;127
7685769;55.740685;37.599441;147.601212;91.4647;7497886;116;Конец дороги с односторонним движением;55.7403;37.5992;147.476409912109;39
7685770;55.758478;37.612303;160.490219;91.462;7496782;38;Главная дорога;55.7588;37.6121;160.722137451172;134
7685771;55.739173;37.597152;147.440262;91.4518;7498064;25;Остановка и стоянка запрещена;55.7392;37.5973;146.635711669922;291
7685772;55.743164;37.605101;142.993042;91.3333;7497420;117;Полоса для велосипедистов;55.7434;37.6048;142.703964233398;110
7685773;55.750149;37.60487;158.027435;91.3279;7500106;25;Остановка и стоянка запрещена;55.7504;37.6042;156.590042114258;132
7685774;55.765272;37.604084;181.677612;91.3184;7496691;51;Движение прямо или направо;55.7655;37.6037;179.383682250977;120
7685775;55.758096;37.603188;171.400558;91.2856;7499362;25;Остановка и стоянка запрещена;55.758;37.603;169.904891967773;104
7685776;55.739168;37.602805;142.607422;91.2626;7497823;31;Одностороннее движение;55.7395;37.6032;140.330307006836;269
7685777;55.740308;37.600313;146.355331;91.1759;7497893;44;Парковка;55.7405;37.5998;146.206771850586;94
7685778;55.752705;37.596678;161.324921;91.0277;7500536;38;Главная дорога;55.7527;37.5961;159.608108520508;87
7685779;55.754007;37.603028;163.238998;90.9808;7499923;40;Уступи Дорогу;55.7543;37.603;163.518585205078;172
7685780;55.748688;37.609827;145.991623;90.8946;7500604;32;Остановка автобуса;55.749;37.6094;146.928131103516;287
7685781;55.747602;37.609845;142.646301;90.8917;7498717;44;Парковка;55.7473;37.6094;141.773788452148;49
7685782;55.748;37.60471;152.747055;90.8264;7500052;179;Сужение дороги справа 1.20.2;55.7478;37.6047;150.413848876953;290
7685783;55.761656;37.602586;173.114151;90.7669;7499244;25;Остановка и стоянка запрещена;55.7614;37.6027;171.339660644531;316
7685784;55.763033;37.607297;177.009552;90.6467;7499204;49;Движение направо;55.763;37.6072;175.494491577148;56
7685785;55.744803;37.602431;149.012253;90.595;7498756;32;Остановка автобуса;55.7449;37.6029;148.897903442383;258
7685786;55.761819;37.605155;173.463776;90.5254;7499452;44;Парковка;55.7618;37.6055;172.717559814453;237
7685787;55.742793;37.606535;142.469284;90.3901;7497434;117;Полоса для велосипедистов;55.7427;37.6066;141.902069091797;288
7685788;55.756997;37.602142;167.653427;90.3835;7499365;25;Остановка и стоянка запрещена;55.7571;37.6021;167.478210449219;97
7685789;55.748657;37.605718;152.865845;90.3795;7500164;25;Остановка и стоянка запрещена;55.7484;37.6054;150.327072143555;47
7685790;55.742779;37.588324;156.160126;90.2886;7498297;25;Остановка и стоянка запрещена;55.743;37.5881;155.586227416992;146
7685791;55.761429;37.604573;172.360992;90.2249;7499224;44;Парковка;55.7617;37.605;171.634567260742;236
7685792;55.737137;37.595657;147.048935;90.212;7498003;31;Одностороннее движение;55.737;37.5963;143.990997314453;282
7685793;55.756982;37.614609;159.037949;90.1982;7496805;40;Уступи Дорогу;55.7572;37.6144;156.220016479492;229
7685794;55.736542;37.597932;142.438705;90.1298;7497990;44;Парковка;55.7365;37.5982;141.419982910156;284
7685795;55.74025;37.59893;148.650772;90.0516;7497881;44;Парковка;55.7402;37.5984;147.678756713867;83
7685796;55.752457;37.583486;160.667465;89.9966;7500454;38;Главная дорога;55.7525;37.5828;158.837600708008;101
7685797;55.739455;37.59642;149.593826;89.9909;7497502;25;Остановка и стоянка запрещена;55.7395;37.5962;148.588348388672;111
7685798;55.747085;37.604245;150.704269;89.8208;7500042;44;Парковка;55.7471;37.6042;149.868011474609;110
7685799;55.748354;37.610654;145.879471;89.7162;7498688;35;Полоса для маршрутных транспортных средств;55.7486;37.6103;144.486038208008;158
7685800;55.757002;37.602066;168.736191;89.708;7499366;38;Главная дорога;55.7571;37.6019;167.659332275391;139
7685801;55.756237;37.602503;166.291275;89.6143;7499899;30;Искусственная неровность;55.7565;37.6024;165.576141357422;138
7685802;55.759401;37.603341;171.70224;89.5784;7499405;44;Парковка;55.7592;37.6029;170.593658447266;58
7685803;55.749685;37.606525;158.144485;89.4828;7500001;38;Главная дорога;55.7499;37.6061;156.53742980957;106
7685804;55.750755;37.607358;158.440887;89.4634;7500253;25;Остановка и стоянка запрещена;55.7506;37.6073;157.665908813477;26
7685805;55.758537;37.601772;170.337296;89.4461;7499392;25;Остановка и стоянка запрещена;55.7584;37.6014;169.795471191406;63
7685806;55.7603206769919;37.6103513071791;171.306598141384;89.4398;7499672;49;Движение направо;55.7602;37.6098;171.581985473633;74
7685807;55.757155;37.602363;167.152084;89.402;7499351;25;Остановка и стоянка запрещена;55.7571;37.6023;167.443786621094;35
7685808;55.750892;37.600998;159.683426;89.397;7499036;38;Главная дорога;55.7506;37.6008;155.560211181641;100
7685809;55.752915;37.605552;160.036331;89.3873;7500279;25;Остановка и стоянка запрещена;55.7528;37.6055;159.899032592773;23
7685810;55.7613;37.606046;173.249893;89.3798;7499444;44;Парковка;55.7612;37.6061;172.396484375;305
7685811;55.761914;37.601724;173.930634;89.3711;7497188;38;Главная дорога;55.7621;37.6021;170.49006652832;226
7685812;55.738889;37.591332;151.141754;89.3411;7498232;25;Остановка и стоянка запрещена;55.739;37.5912;150.167922973633;120
7685813;55.743939;37.603704;144.669083;89.3337;7497410;48;Движение налево;55.7439;37.6034;144.147964477539;336
7685814;55.741364;37.585489;153.56163;89.2384;7498179;179;Сужение дороги справа 1.20.2;55.7412;37.585;154.910461425781;74
7685815;55.760522;37.604931;172.947601;89.2249;7499423;175;Искусственная неровность 1.17;55.7604;37.6049;170.495132446289;297
7685816;55.75545;37.601255;164.858185;89.1553;7499858;175;Искусственная неровность 1.17;55.7556;37.6012;164.692474365234;140
7685817;55.752369;37.610406;156.349457;89.1275;7500217;44;Парковка;55.7521;37.6105;154.722946166992;27
7685818;55.743044;37.597861;153.05127;89.0131;7497684;74;Объезд препятствия слева;55.7432;37.5975;153.109191894531;117
7685819;55.763926;37.606308;178.503876;89.0112;7496712;33;Остановка такси;55.7642;37.6061;178.261215209961;308
7685820;55.751217;37.600975;155.208405;88.9046;7500084;40;Уступи Дорогу;55.7509;37.6009;155.048004150391;17
7685821;55.74152;37.590465;154.731293;88.8288;7498316;44;Парковка;55.7417;37.5899;153.751983642578;115
7685822;55.739616;37.603481;141.73175;88.5334;7497955;40;Уступи Дорогу;55.7394;37.6032;140.074798583984;43
7685823;55.744758;37.593166;157.815536;88.4809;7498905;25;Остановка и стоянка запрещена;55.7448;37.5927;157.215408325195;93
7685824;55.741957;37.600901;152.739334;88.4639;7497706;44;Парковка;55.7421;37.6004;150.990112304688;114
7685825;55.740773;37.599477;147.866699;88.4106;7497961;40;Уступи Дорогу;55.741;37.5995;145.955154418945;179
7685826;55.741286;37.594545;115.317329;88.3539;7498470;44;Парковка;55.7411;37.5951;113.890563964844;214
7685827;55.747298;37.60383;149.66864;88.3002;7500042;21;Ограничение скорости 5;55.7471;37.6042;149.868011474609;8
7685828;55.742617;37.59615;153.443954;88.2871;7498575;50;Движение прямо или налево;55.7424;37.5956;151.831314086914;67
7685829;55.742814;37.596303;152.156448;87.9784;7498578;34;Пешеходный переход наземный;55.7426;37.596;151.79167175293;32
7685830;55.759892;37.60416;170.862061;87.9067;7499412;44;Парковка;55.7597;37.6037;170.330993652344;59
7685831;55.737162;37.594847;147.402832;87.8738;7498261;25;Остановка и стоянка запрещена;55.7374;37.5947;146.518157958984;203
7685832;55.748867;37.609063;149.097961;87.8432;7500019;49;Движение направо;55.7491;37.6086;149.324493408203;106
7685833;55.764559;37.60605;182.148773;87.8417;7496709;38;Главная дорога;55.7644;37.6058;178.623260498047;308
7685834;55.768658;37.597916;179.453018;87.8118;7496637;292;Начало полосы 5.15.3.1;55.769;37.5975;177.441940307617;240
7685835;55.757453;37.598135;167.917511;87.7738;7497244;25;Остановка и стоянка запрещена;55.7576;37.598;165.906555175781;82
7685836;55.759294;37.611463;165.214432;87.7406;7496771;38;Главная дорога;55.7597;37.6112;165.495620727539;136
7685837;55.744343;37.589803;157.428909;87.7394;7498860;44;Парковка;55.7444;37.5896;156.569412231445;95
7685838;55.741546;37.59422;116.846924;87.6188;7498475;40;Уступи Дорогу;55.7414;37.5945;115.297454833984;294
7685839;55.742335;37.588728;154.290237;87.6093;7498543;31;Одностороннее движение;55.7424;37.5886;151.778839111328;117
7685840;55.746189;37.605372;150.684769;87.4784;7498732;179;Сужение дороги справа 1.20.2;55.7463;37.6058;148.561477661133;242
7685841;55.750331;37.604262;158.886673;87.4282;7499986;25;Остановка и стоянка запрещена;55.7506;37.6041;158.568511962891;217
7685842;55.739276;37.588019;153.595963;87.4231;7498091;32;Остановка автобуса;55.7391;37.5875;152.938415527344;248
7685843;55.742632;37.59586;152.04982;87.4185;7498574;32;Остановка автобуса;55.7424;37.5955;151.852569580078;66
7685844;55.752515;37.608134;159.298599;87.3831;7500272;40;Уступи Дорогу;55.7523;37.608;158.51057434082;3
7685845;55.740318;37.605346;143.776855;87.3691;7497742;25;Остановка и стоянка запрещена;55.7404;37.6052;143.159515380859;211
7685846;55.738329;37.594542;150.481247;87.3573;7498143;44;Парковка;55.7385;37.5941;148.948028564453;108
7685847;55.749636;37.606569;155.605469;87.3343;7500243;16;Кирпич;55.7498;37.6067;155.689178466797;227
7685848;55.743157;37.597604;152.84053;87.2787;7498582;31;Одностороннее движение;55.7432;37.5976;151.596298217773;125
7685849;55.754115;37.605504;159.580185;87.1901;7499770;18;Ограничение скорости 20;55.754;37.606;158.511413574219;276
7685850;55.759657;37.605536;170.967133;87.1701;7499306;38;Главная дорога;55.7599;37.6059;170.141479492188;235
7685851;55.756313;37.600597;166.695892;87.1083;7499847;25;Остановка и стоянка запрещена;55.7565;37.6004;166.769104003906;137
7685852;55.741692;37.586643;155.957169;87.0848;7498189;38;Главная дорога;55.7417;37.5864;154.868026733398;72
7685853;55.756088;37.607545;156.78064;87.0827;7499538;52;Движение прямо;55.756;37.6078;156.325759887695;289
7685854;55.745196;37.603311;150.1241;87.0159;7498748;25;Остановка и стоянка запрещена;55.7453;37.6039;149.596282958984;296
7685855;55.744245;37.596424;154.545898;86.9807;7498780;44;Парковка;55.744;37.5967;153.319976806641;328
7685856;55.756847;37.603303;166.613953;86.9463;7499344;52;Движение прямо;55.7569;37.6033;165.918670654297;97
7685857;55.762575;37.608565;176.688843;86.8778;7497030;31;Одностороннее движение;55.7625;37.6085;174.829193115234;39
7685858;55.751041;37.601847;160.596069;86.8607;7500584;52;Движение прямо;55.7514;37.6015;157.808334350586;163
7685859;55.739912;37.597967;148.300995;86.7902;7497877;16;Кирпич;55.7399;37.598;148.030426025391;226
7685860;55.737868;37.593309;149.31752;86.7136;7498248;25;Остановка и стоянка запрещена;55.738;37.5931;147.942398071289;114
7685861;55.759053;37.611566;165.918259;86.7089;7499586;16;Кирпич;55.7591;37.6116;164.109085083008;251
7685862;55.752714;37.60787;158.403152;86.6496;7500234;52;Движение прямо;55.7526;37.6083;157.834671020508;274
7685863;55.743044;37.597861;154.113647;86.6222;7497684;31;Одностороннее движение;55.7432;37.5975;153.109191894531;117
7685864;55.756235;37.606813;159.010895;86.6188;7499592;38;Главная дорога;55.7563;37.6067;157.750793457031;105
7685865;55.755841;37.602582;166.428406;86.5295;7499904;44;Парковка;55.756;37.6027;165.263153076172;199
7685866;55.752729;37.600433;160.508987;86.3881;7499055;34;Пешеходный переход наземный;55.7524;37.6008;154.796920776367;337
7685867;55.737127;37.594952;146.823776;86.3574;7497476;174;Скользкая дорога 1.15;55.7372;37.5953;146.388534545898;227
7685868;55.738938;37.591448;151.016815;86.3344;7498230;44;Парковка;55.7392;37.591;150.249969482422;120
7685869;55.744985;37.598795;151.375443;86.2189;7498937;31;Одностороннее движение;55.7449;37.5988;149.727432250977;334
7685870;55.744789;37.596895;149.769577;86.1806;7498789;64;Объезд препятствия справа;55.7447;37.5964;152.347290039063;83
7685871;55.757909;37.60044;170.515686;86.1623;7499381;44;Парковка;55.7576;37.6003;169.115768432617;44
7685872;55.757531;37.598327;172.389038;86.0543;7497244;34;Пешеходный переход наземный;55.7576;37.598;165.906555175781;84
7685873;55.744892;37.592975;159.141327;86.0141;7498906;31;Одностороннее движение;55.7448;37.5928;157.144836425781;8
7685874;55.747747;37.609834;142.975296;85.8571;7498723;20;Ограничение скорости 40;55.7477;37.6099;141.486328125;229
7685875;55.748244;37.605262;150.583679;85.7708;7500158;30;Искусственная неровность;55.748;37.6049;149.411880493164;47
7685876;55.770055;37.598;178.351349;85.7119;7497143;25;Остановка и стоянка запрещена;55.77;37.5977;177.912322998047;46
7685877;55.752227;37.610467;156.03447;85.6189;7500219;35;Полоса для маршрутных транспортных средств;55.7523;37.6106;154.899551391602;155
7685878;55.74141;37.605758;139.768204;85.5277;7497588;44;Парковка;55.7414;37.6059;138.930358886719;287
7685879;55.752514;37.608131;159.152786;85.1952;7500273;16;Кирпич;55.7524;37.608;158.417419433594;93
7685880;55.76193;37.608842;176.291183;85.1748;7496738;38;Главная дорога;55.7623;37.6085;174.683609008789;130
7685881;55.751235;37.600317;157.70752;85.1008;7497314;38;Главная дорога;55.7516;37.6006;156.627471923828;191
7685882;55.742703;37.596404;152.854538;85.0801;7498577;34;Пешеходный переход наземный;55.7425;37.5959;151.823608398438;120
7685883;55.739156;37.602807;142.32077;84.9381;7497952;31;Одностороннее движение;55.7391;37.6029;140.378112792969;269
7685884;55.743182;37.587906;156.370682;84.9096;7498291;44;Парковка;55.7435;37.5878;155.89143371582;148
7685885;55.747941;37.602345;152.560654;84.849;7500115;25;Остановка и стоянка запрещена;55.7482;37.6026;150.786468505859;193
7685886;55.744789;37.594249;157.353638;84.8453;7498915;57;Осторожно дети;55.7447;37.5943;156.223083496094;279
7685887;55.74245;37.588361;157.890701;84.8318;7498300;38;Главная дорога;55.7428;37.5882;155.2138671875;146
7685888;55.738761;37.593224;151.193527;84.7019;7498133;44;Парковка;55.739;37.5927;150.556198120117;108
7685889;55.753108;37.601146;161.611053;84.6737;7500305;117;Полоса для велосипедистов;55.753;37.6013;159.854736328125;344
7685890;55.74913;37.608538;153.070404;84.6333;7500596;38;Главная дорога;55.7493;37.6082;151.378112792969;105
7685891;55.749287;37.608788;150.382111;84.6048;7500184;124;Конец главной дороги;55.7493;37.609;148.425643920898;211
7685892;55.760969;37.604112;171.132614;84.532;7499231;34;Пешеходный переход наземный;55.7612;37.6043;170.898529052734;234
7685893;55.76472;37.604792;181.297974;84.4952;7496700;31;Одностороннее движение;55.765;37.6048;178.87776184082;237
7685894;55.742305;37.588615;156.600967;84.4769;7498302;31;Одностороннее движение;55.7426;37.5883;154.920166015625;113
7685895;55.756386;37.598909;164.776199;84.4619;7497256;20;Ограничение скорости 40;55.7566;37.5987;164.112213134766;142
7685896;55.756817;37.600135;167.370758;84.3475;7499840;33;Остановка такси;55.757;37.5999;167.315994262695;317
7685897;55.761331;37.602505;171.901627;84.3282;7499159;38;Главная дорога;55.7611;37.6022;170.914566040039;44
7685898;55.759458;37.60324;171.530762;84.2191;7499405;44;Парковка;55.7592;37.6029;170.593658447266;58
7685899;55.741098;37.591143;154.514175;84.1528;7498322;44;Парковка;55.7414;37.5907;153.570007324219;145
7685900;55.739267;37.590675;151.287918;84.0612;7498224;44;Парковка;55.7396;37.5903;150.643035888672;121
7685901;55.758221;37.612177;158.971191;84.0587;7499494;44;Парковка;55.7584;37.6124;160.219497680664;239
7685902;55.7448;37.595342;154.512131;84.0203;7498920;53;Прочие предписывающие знаки;55.7447;37.5951;155.643768310547;3
7685903;55.741469;37.605558;145.078522;83.9605;7497744;175;Искусственная неровность 1.17;55.7414;37.6057;144.014862060547;287
7685904;55.742794;37.606074;142.71785;83.8544;7497428;25;Остановка и стоянка запрещена;55.743;37.6058;142.178451538086;111
7685905;55.749897;37.609118;150.062683;83.8484;7500188;20;Ограничение скорости 40;55.7496;37.6092;149.05241394043;45
7685906;55.748757;37.609665;149.205307;83.8265;7498681;16;Кирпич;55.7487;37.6093;146.096343994141;107
7685907;55.752743;37.607402;159.210144;83.8143;7500277;25;Остановка и стоянка запрещена;55.7527;37.6077;158.656387329102;23
7685908;55.744188;37.598245;152.348511;83.7987;7498799;30;Искусственная неровность;55.7445;37.5978;151.182464599609;128
7685909;55.744695;37.602555;148.078293;83.7467;7498963;75;Объезд препятствия справа или слева;55.7447;37.6028;148.077774047852;215
7685910;55.751049;37.601039;156.805679;83.6865;7499039;64;Объезд препятствия справа;55.7509;37.6008;155.991119384766;94
7685911;55.744686;37.596046;156.26622;83.6784;7498923;52;Движение прямо;55.7447;37.5956;155.273849487305;88
7685912;55.743512;37.59744;153.232529;83.6686;7498771;44;Парковка;55.7434;37.5975;151.814712524414;304
7685913;55.762339;37.604414;173.227921;83.5758;7499251;40;Уступи Дорогу;55.7622;37.6041;172.389434814453;47
7685914;55.741827;37.586789;156.041916;83.5405;7498189;25;Остановка и стоянка запрещена;55.7417;37.5864;154.868026733398;71
7685915;55.740199;37.590317;152.04892;83.5315;7498559;34;Пешеходный переход наземный;55.7402;37.5903;151.664138793945;129
7685916;55.757436;37.598645;169.20903;83.4823;7497246;34;Пешеходный переход наземный;55.7574;37.598;165.613082885742;351
7685917;55.757126;37.614342;157.088531;83.3869;7496957;109;Подземный пешеходный переход;55.757;37.615;155.686569213867;117
7685918;55.742749;37.603282;152.640778;83.3293;7497792;44;Парковка;55.743;37.6029;152.334381103516;115
7685919;55.756808;37.604841;161.12851;83.291;7499603;44;Парковка;55.7567;37.605;160.454299926758;34
7685920;55.753205;37.600549;159.131882;83.0525;7499807;49;Движение направо;55.753;37.6011;159.596008300781;289
7685921;55.744543;37.59778;151.286774;82.9407;7498796;20;Ограничение скорости 40;55.7448;37.5975;150.723068237305;128
7685922;55.74453;37.588684;158.068787;82.937;7498866;34;Пешеходный переход наземный;55.7445;37.5887;156.653274536133;8
7685923;55.74338;37.598082;151.742538;82.7812;7498583;35;Полоса для маршрутных транспортных средств;55.7433;37.5977;151.601776123047;70
7685924;55.743202;37.602297;153.797318;82.7321;7497784;44;Парковка;55.7434;37.6019;152.090362548828;115
7685925;55.754457;37.60285;164.675995;82.7101;7499918;44;Парковка;55.7548;37.6027;164.51416015625;155
7685926;55.756238;37.602503;165.632492;82.6741;7499899;18;Ограничение скорости 20;55.7565;37.6024;165.576141357422;138
7685927;55.744749;37.595137;156.327896;82.4702;7498921;44;Парковка;55.7447;37.5952;155.497634887695;273
7685928;55.752679;37.605331;160.305969;82.4404;7500279;25;Остановка и стоянка запрещена;55.7528;37.6055;159.899032592773;211
7685929;55.761226;37.606027;175.188644;82.3577;7499474;57;Осторожно дети;55.7612;37.6061;173.13801574707;235
7685930;55.763972;37.60513;178.628342;82.3456;7499194;32;Остановка автобуса;55.7639;37.6049;176.363128662109;224
7685931;55.748352;37.610654;145.909592;82.3002;7500612;35;Полоса для маршрутных транспортных средств;55.7486;37.6105;144.417358398438;158
7685932;55.760547;37.605005;172.330872;82.2957;7499435;38;Главная дорога;55.7605;37.6052;171.087173461914;239
7685933;55.744706;37.603087;148.977768;82.257;7498959;52;Движение прямо;55.7444;37.6032;146.39697265625;60
7685934;55.757379;37.599542;167.313583;82.2366;7499833;51;Движение прямо или направо;55.7575;37.5992;166.849945068359;98
7685935;55.741438;37.601849;152.818314;82.2324;7497716;44;Парковка;55.7416;37.6017;151.773345947266;204
7685936;55.754176;37.570124;144.749039;82.18;7500440;16;Кирпич;55.7541;37.5702;142.174331665039;285
7685937;55.752355;37.608048;158.026169;82.1364;7500235;34;Пешеходный переход наземный;55.7526;37.6082;157.970581054688;193
7685938;55.748885;37.609004;149.111069;82.1174;7500019;179;Сужение дороги справа 1.20.2;55.7491;37.6086;149.324493408203;106
7685939;55.739168;37.602807;140.934341;82.0738;7497826;44;Парковка;55.7393;37.603;140.443832397461;269
7685940;55.757676;37.613328;158.011551;82.0697;7496794;33;Остановка такси;55.7579;37.6132;157.654083251953;299
7685941;55.739215;37.601101;143.507141;81.9697;7497834;38;Главная дорога;55.7392;37.6018;141.029220581055;269
7685942;55.753152;37.599239;160.126602;81.9019;7500554;25;Остановка и стоянка запрещена;55.7529;37.599;158.885070800781;354
7685943;55.763666;37.604823;176.930618;81.8717;7499188;292;Начало полосы 5.15.3.1;55.7634;37.6044;174.805603027344;45
7685944;55.752537;37.610411;156.107681;81.8654;7500219;32;Остановка автобуса;55.7523;37.6106;154.899551391602;271
7685945;55.751533;37.600437;156.917343;81.8251;7499044;40;Уступи Дорогу;55.7514;37.6008;156.512939453125;275
7685946;55.752482;37.58961;162.800308;81.8146;7500374;32;Остановка автобуса;55.7527;37.5902;161.136444091797;90
7685947;55.739831;37.590903;154.341232;81.7268;7498117;57;Осторожно дети;55.74;37.5908;152.658172607422;121
7685948;55.757502;37.613632;157.683472;81.6287;7496795;44;Парковка;55.7578;37.6133;157.492904663086;93
7685949;55.752483;37.584857;161.769241;81.5386;7500464;52;Движение прямо;55.7525;37.5845;159.454132080078;90
7685950;55.757415;37.599931;167.962067;81.472;7499887;25;Остановка и стоянка запрещена;55.7573;37.6001;167.540756225586;279
7685951;55.74061;37.59286;153.215515;81.458;7498335;44;Парковка;55.7408;37.5924;152.683746337891;116
7685952;55.740852;37.592356;153.88916;81.443;7498332;44;Парковка;55.7409;37.592;152.998260498047;117
7685953;55.752451;37.584417;160.492081;81.4025;7500406;109;Подземный пешеходный переход;55.7527;37.585;159.634048461914;270
7685954;55.737958;37.593348;148.849548;81.2456;7498247;44;Парковка;55.7381;37.5929;148.112121582031;114
7685955;55.747428;37.604246;149.686295;81.2057;7500046;25;Остановка и стоянка запрещена;55.7474;37.6041;150.335052490234;145
7685956;55.755044;37.600505;162.717102;81.1983;7499825;117;Полоса для велосипедистов;55.7547;37.6009;161.092880249023;334
7685957;55.753987;37.605875;159.196945;81.1469;7499771;16;Кирпич;55.754;37.6058;158.676940917969;96
7685958;55.738488;37.599218;145.426819;81.0722;7497850;40;Уступи Дорогу;55.7387;37.5995;142.784561157227;292
7685959;55.747188;37.607072;146.279495;81.0273;7498658;25;Остановка и стоянка запрещена;55.747;37.6072;145.849472045898;291
7685960;55.784755;37.559403;175.128952;81.0191;7496623;33;Остановка такси;55.7845;37.559;174.891845703125;55
7685961;55.753642;37.605879;159.233337;81.0145;7499737;44;Парковка;55.7535;37.6058;158.952529907227;23
7685962;55.770055;37.597997;179.100708;80.9444;7497143;31;Одностороннее движение;55.77;37.5977;177.912322998047;47
7685963;55.743724;37.599013;152.229935;80.898;7498810;34;Пешеходный переход наземный;55.7437;37.5988;150.90705871582;71
7685964;55.736335;37.595402;149.253845;80.7796;7497461;73;Движение направо или налево;55.7361;37.5957;146.02082824707;296
7685965;55.741749;37.599125;146.893677;80.7539;7497532;44;Парковка;55.7416;37.5992;146.086471557617;288
7685966;55.756975;37.607834;158.593964;80.7509;7499550;44;Парковка;55.7568;37.6077;157.708450317383;51
7685967;55.757184;37.613899;158.071594;80.6889;7496799;44;Парковка;55.7575;37.6137;156.975311279297;149
7685968;55.754153;37.60544;158.020264;80.6496;7499772;126;Стоянка запрещена;55.7541;37.6057;158.803894042969;19
7685969;55.769543;37.596991;177.834473;80.6094;7497135;25;Остановка и стоянка запрещена;55.7695;37.597;176.783020019531;64
7685970;55.744308;37.588438;157.64473;80.5898;7498866;25;Остановка и стоянка запрещена;55.7445;37.5887;156.653274536133;188
7685971;55.739605;37.591513;153.987671;80.5513;7498119;44;Парковка;55.7398;37.591;152.456390380859;116
7685972;55.740688;37.599725;144.970963;80.5246;7497963;55;Дорожные работы;55.7408;37.5995;146.134536743164;127
7685973;55.739361;37.595963;150.220413;80.5144;7498358;49;Движение направо;55.7396;37.5954;149.618072509766;109
7685974;55.749595;37.606756;156.044846;80.5037;7500176;40;Уступи Дорогу;55.7494;37.6064;153.534957885742;46
7685975;55.7409;37.591825;155.684967;80.4757;7498332;16;Кирпич;55.7409;37.592;152.998260498047;309
7685976;55.75125;37.60181;160.191742;80.4615;7500583;52;Движение прямо;55.7515;37.6015;157.831909179688;132
7685977;55.756334;37.606814;157.628052;80.4573;7499590;33;Остановка такси;55.7562;37.607;157.208709716797;15
7685978;55.752481;37.584552;161.294983;80.3448;7500405;32;Остановка автобуса;55.7527;37.5852;159.639755249023;270
7685979;55.73846;37.592084;150.12706;80.3128;7498237;44;Парковка;55.7387;37.5917;149.665786743164;117
7685980;55.760919;37.604162;172.816681;80.2904;7499427;38;Главная дорога;55.7607;37.6046;170.812438964844;296
7685981;55.748575;37.603123;153.98407;80.2204;7500064;40;Уступи Дорогу;55.7485;37.6033;152.015670776367;290
7685982;55.763209;37.6072;178.030869;80.1978;7496721;38;Главная дорога;55.7635;37.6069;176.962127685547;128
7685983;55.741664;37.59396;152.029587;80.1491;7498412;50;Движение прямо или налево;55.7415;37.5935;151.011093139648;66
7685984;55.739688;37.603334;139.600708;79.8492;7497616;25;Остановка и стоянка запрещена;55.7397;37.6038;138.975051879883;279
7685985;55.744958;37.602815;150.91629;79.7315;7498623;38;Главная дорога;55.7448;37.6031;148.554916381836;254
7685986;55.741156;37.599979;146.576843;79.6782;7497647;16;Кирпич;55.7412;37.5998;144.650894165039;115
7685987;55.747999;37.604718;151.016235;79.6722;7500156;31;Одностороннее движение;55.7478;37.6047;149.353393554688;291
7685988;55.744884;37.593135;157.293289;79.5716;7498906;44;Парковка;55.7448;37.5928;157.144836425781;8
